Season,HomeTeam,AwayTeam,1HHG,1HAG,1HR,2HHG,2HAG,2HR,FTHG,FTAG,FTR,1HSumGoals,2HSumGoals,FTSumGoals,1HScore,2HScore,FTScore,2.5,Winner,BothScored,2.5/Winner,2.5/BothScored,Winner/BothScored,Result,HalfTvsFullT,2.5/Winner/BothScored
2016-17,Sunderland,Leicester,0,0,X,2,1,1,2,1,1,0,3,3,0:0,2:1,2:1,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,2:1,X/1,+2.5/1/yes
2016-17,Tottenham,Swansea,2,0,1,3,0,1,5,0,1,2,3,5,2:0,3:0,5:0,2.5,1,no,+2.5/1,+2.5/no,1/no,5:0,1/1,+2.5/1/no
2016-17,West Brom,Watford,2,0,1,1,1,X,3,1,1,2,2,4,2:0,1:1,3:1,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,3:1,1/1,+2.5/1/yes
2016-17,West Ham,Arsenal,0,1,2,1,4,2,1,5,2,1,5,6,0:1,1:4,1:5,2.5,2,yes,+2.5/2,+2.5/yes,2/yes,5:1,2/2,+2.5/2/yes
2016-17,Bournemouth,Liverpool,0,2,2,4,1,1,4,3,1,2,5,7,0:2,4:1,4:3,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,4:3,2/1,+2.5/1/yes
2016-17,Everton,Man United,0,1,2,1,0,1,1,1,X,1,1,2,0:1,1:0,1:1,-2.5,X,yes,-2.5/X,-2.5/yes,X/yes,1:1,2/X,-2.5/X/yes
2016-17,Middlesbrough,Hull,0,0,X,1,0,1,1,0,1,0,1,1,0:0,1:0,1:0,-2.5,1,no,-2.5/1,-2.5/no,1/no,1:0,X/1,-2.5/1/no
2016-17,Arsenal,Stoke,1,1,X,2,0,1,3,1,1,2,2,4,1:1,2:0,3:1,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,3:1,X/1,+2.5/1/yes
2016-17,Burnley,Bournemouth,2,1,1,1,1,X,3,2,1,3,2,5,2:1,1:1,3:2,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,3:2,1/1,+2.5/1/yes
2016-17,Hull,Crystal Palace,1,0,1,2,3,2,3,3,X,1,5,6,1:0,2:3,3:3,2.5,X,yes,+2.5/X,+2.5/yes,X/yes,3:3,1/X,+2.5/X/yes
2016-17,Leicester,Man City,3,0,1,1,2,2,4,2,1,3,3,6,3:0,1:2,4:2,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,4:2,1/1,+2.5/1/yes
2016-17,Swansea,Sunderland,0,0,X,3,0,1,3,0,1,0,3,3,0:0,3:0,3:0,2.5,1,no,+2.5/1,+2.5/no,1/no,3:0,X/1,+2.5/1/no
2016-17,Watford,Everton,1,1,X,2,1,1,3,2,1,2,3,5,1:1,2:1,3:2,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,3:2,X/1,+2.5/1/yes
2016-17,Chelsea,West Brom,0,0,X,1,0,1,1,0,1,0,1,1,0:0,1:0,1:0,-2.5,1,no,-2.5/1,-2.5/no,1/no,1:0,X/1,-2.5/1/no
2016-17,Liverpool,West Ham,1,2,2,1,0,1,2,2,X,3,1,4,1:2,1:0,2:2,2.5,X,yes,+2.5/X,+2.5/yes,X/yes,2:2,2/X,+2.5/X/yes
2016-17,Man United,Tottenham,1,0,1,0,0,X,1,0,1,1,0,1,1:0,0:0,1:0,-2.5,1,no,-2.5/1,-2.5/no,1/no,1:0,1/1,-2.5/1/no
2016-17,Southampton,Middlesbrough,0,0,X,1,0,1,1,0,1,0,1,1,0:0,1:0,1:0,-2.5,1,no,-2.5/1,-2.5/no,1/no,1:0,X/1,-2.5/1/no
2016-17,Bournemouth,Leicester,1,0,1,0,0,X,1,0,1,1,0,1,1:0,0:0,1:0,-2.5,1,no,-2.5/1,-2.5/no,1/no,1:0,1/1,-2.5/1/no
2016-17,Everton,Arsenal,1,1,X,1,0,1,2,1,1,2,1,3,1:1,1:0,2:1,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,2:1,X/1,+2.5/1/yes
2016-17,Crystal Palace,Man United,0,1,2,1,1,X,1,2,2,1,2,3,0:1,1:1,1:2,2.5,2,yes,+2.5/2,+2.5/yes,2/yes,2:1,2/2,+2.5/2/yes
2016-17,Man City,Watford,1,0,1,1,0,1,2,0,1,1,1,2,1:0,1:0,2:0,-2.5,1,no,-2.5/1,-2.5/no,1/no,2:0,1/1,-2.5/1/no
2016-17,Middlesbrough,Liverpool,0,1,2,0,2,2,0,3,2,1,2,3,0:1,0:2,0:3,2.5,2,no,+2.5/2,+2.5/no,2/no,3:0,2/2,+2.5/2/no
2016-17,Stoke,Southampton,0,0,X,0,0,X,0,0,X,0,0,0,0:0,0:0,0:0,-2.5,X,no,-2.5/X,-2.5/no,X/no,0:0,X/X,-2.5/X/no
2016-17,Sunderland,Chelsea,0,1,2,0,0,X,0,1,2,1,0,1,0:1,0:0,0:1,-2.5,2,no,-2.5/2,-2.5/no,2/no,1:0,2/2,-2.5/2/no
2016-17,Tottenham,Hull,1,0,1,2,0,1,3,0,1,1,2,3,1:0,2:0,3:0,2.5,1,no,+2.5/1,+2.5/no,1/no,3:0,1/1,+2.5/1/no
2016-17,West Brom,Swansea,0,0,X,3,1,1,3,1,1,0,4,4,0:0,3:1,3:1,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,3:1,X/1,+2.5/1/yes
2016-17,West Ham,Burnley,1,0,1,0,0,X,1,0,1,1,0,1,1:0,0:0,1:0,-2.5,1,no,-2.5/1,-2.5/no,1/no,1:0,1/1,-2.5/1/no
2016-17,Crystal Palace,Chelsea,0,1,2,0,0,X,0,1,2,1,0,1,0:1,0:0,0:1,-2.5,2,no,-2.5/2,-2.5/no,2/no,1:0,2/2,-2.5/2/no
2016-17,Middlesbrough,Swansea,2,0,1,1,0,1,3,0,1,2,1,3,2:0,1:0,3:0,2.5,1,no,+2.5/1,+2.5/no,1/no,3:0,1/1,+2.5/1/no
2016-17,Stoke,Leicester,2,0,1,0,2,2,2,2,X,2,2,4,2:0,0:2,2:2,2.5,X,yes,+2.5/X,+2.5/yes,X/yes,2:2,1/X,+2.5/X/yes
2016-17,Sunderland,Watford,0,0,X,1,0,1,1,0,1,0,1,1,0:0,1:0,1:0,-2.5,1,no,-2.5/1,-2.5/no,1/no,1:0,X/1,-2.5/1/no
